standard_structure_id,complex_pdb_path,plip_work_dir,plip_report_path,ged_file_path,n_ligand_atoms,n_ligand_nodes,n_protein_nodes,n_total_nodes,n_interaction_records,n_ligand_connectivity_edges,n_total_edges,status,error_message
PTP1B_277,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_277_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_277,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_277/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_277_final.txt,17,17,9,26,12,17,29,success,
PTP1B_278,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_278_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_278,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_278/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_278_final.txt,17,17,9,26,11,17,28,success,
PTP1B_279,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_279_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_279,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_279/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_279_final.txt,17,17,9,26,12,17,29,success,
PTP1B_280,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_280_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_280,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_280/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_280_final.txt,17,17,8,25,11,17,28,success,
PTP1B_281,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_281_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_281,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_281/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_281_final.txt,17,17,11,28,15,17,32,success,
PTP1B_282,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_282_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_282,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_282/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_282_final.txt,17,17,9,26,12,17,29,success,
PTP1B_283,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_283_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_283,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_283/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_283_final.txt,17,17,8,25,12,17,29,success,
PTP1B_284,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_284_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_284,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_284/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_284_final.txt,17,17,10,27,12,17,29,success,
PTP1B_285,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_285_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_285,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_285/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_285_final.txt,17,17,10,27,12,17,29,success,
PTP1B_286,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_286_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_286,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_286/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_286_final.txt,17,17,11,28,15,17,32,success,
PTP1B_288,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_288_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_288,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_288/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_288_final.txt,17,17,9,26,12,17,29,success,
PTP1B_289,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_289_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_289,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_289/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_289_final.txt,17,17,11,28,13,17,30,success,
PTP1B_290,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_290_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_290,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_290/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_290_final.txt,17,17,11,28,15,17,32,success,
PTP1B_291,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_291_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_291,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_291/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_291_final.txt,17,17,8,25,11,17,28,success,
PTP1B_292,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_292_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_292,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_292/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_292_final.txt,17,17,10,27,14,17,31,success,
PTP1B_293,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_293_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_293,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_293/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_293_final.txt,17,17,9,26,12,17,29,success,
PTP1B_294,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_294_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_294,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_294/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_294_final.txt,17,17,10,27,13,17,30,success,
PTP1B_295,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_295_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_295,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_295/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_295_final.txt,17,17,9,26,12,17,29,success,
PTP1B_296,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_296_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_296,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_296/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_296_final.txt,17,17,10,27,12,17,29,success,
PTP1B_297,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_297_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_297,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_297/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_297_final.txt,17,17,9,26,11,17,28,success,
PTP1B_298,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_298_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_298,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_298/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_298_final.txt,17,17,11,28,14,17,31,success,
PTP1B_299,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_299_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_299,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_299/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_299_final.txt,17,17,8,25,13,17,30,success,
PTP1B_300,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_300_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_300,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_300/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_300_final.txt,17,17,9,26,11,17,28,success,
PTP1B_301,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_301_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_301,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_301/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_301_final.txt,17,17,10,27,13,17,30,success,
PTP1B_302,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_302_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_302,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_302/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_302_final.txt,17,17,8,25,12,17,29,success,
PTP1B_303,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_303_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_303,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_303/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_303_final.txt,17,17,9,26,11,17,28,success,
PTP1B_304,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_304_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_304,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_304/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_304_final.txt,17,17,8,25,13,17,30,success,
PTP1B_305,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_305_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_305,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_305/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_305_final.txt,17,17,11,28,13,17,30,success,
PTP1B_306,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_306_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_306,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_306/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_306_final.txt,17,17,9,26,12,17,29,success,
PTP1B_308,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_308_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_308,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_308/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_308_final.txt,17,17,9,26,11,17,28,success,
PTP1B_309,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_309_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_309,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_309/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_309_final.txt,17,17,9,26,11,17,28,success,
PTP1B_310,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_310_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_310,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_310/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_310_final.txt,17,17,9,26,12,17,29,success,
PTP1B_311,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_311_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_311,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_311/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_311_final.txt,17,17,9,26,11,17,28,success,
PTP1B_312,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_312_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_312,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_312/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_312_final.txt,17,17,10,27,13,17,30,success,
PTP1B_314,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_314_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_314,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_314/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_314_final.txt,17,17,11,28,15,17,32,success,
PTP1B_315,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_315_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_315,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_315/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_315_final.txt,17,17,8,25,11,17,28,success,
PTP1B_319,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_319_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_319,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_319/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_319_final.txt,17,17,8,25,11,17,28,success,
